date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-01-14 18:00:00,2.6,38.99885043635747,0.0,0.0,4.0,38.0,4.0
2018-01-14 19:00:00,0.5,49.40751854042154,0.0,0.0,0.0,0.0,0.0
2018-01-14 20:00:00,0.5,73.95,0.0,0.0,0.0,0.0,0.0
2018-01-14 21:00:00,0.6,79.1,0.0,0.0,0.0,0.0,0.0
2018-01-14 22:00:00,1.0,79.16,0.0,0.0,0.0,0.0,0.0
2018-01-14 23:00:00,-0.1,81.99,0.0,0.0,0.0,0.0,0.0
2018-01-15 00:00:00,1.7,78.69,0.0,0.0,0.0,0.0,0.0
2018-01-15 01:00:00,1.6,79.84,0.0,0.0,0.0,0.0,0.0
2018-01-15 02:00:00,0.3,87.04,0.0,0.0,0.0,0.0,0.0
2018-01-15 03:00:00,-0.8,80.67,1.54,10.0,0.0,0.0,0.0
2018-01-15 04:00:00,-0.6,78.91,0.0,0.0,0.0,0.0,0.0
2018-01-15 05:00:00,-1.5,86.85,0.0,0.0,0.0,0.0,0.0
2018-01-15 06:00:00,-1.3,81.21,0.0,0.0,0.0,0.0,0.0
2018-01-15 07:00:00,-1.5,77.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 08:00:00,0.3,75.03,0.0,0.0,63.5,384.5,25.0
2018-01-15 09:00:00,3.3,57.86,1.54,130.0,242.0,741.5,47.5
2018-01-15 10:00:00,6.8,39.86,3.09,140.0,416.5,872.5,57.0
2018-01-15 11:00:00,8.6,34.99,2.06,180.0,550.0,934.0,62.5
2018-01-15 12:00:00,10.3,31.93,0.0,0.0,626.0,962.0,65.0
2018-01-15 13:00:00,10.1,32.86,2.06,40.0,637.5,967.5,64.5
2018-01-15 14:00:00,11.5,34.04,0.0,0.0,582.5,949.5,62.5
2018-01-15 15:00:00,12.6,34.89,2.06,100.0,467.5,902.5,58.0
2018-01-15 16:00:00,12.1,36.06,1.54,150.0,304.5,803.0,50.0
2018-01-15 17:00:00,10.9,37.05,0.0,0.0,119.0,565.5,33.5
2018-01-15 18:00:00,7.5,49.81,0.0,0.0,5.0,59.5,4.5
2018-01-15 19:00:00,5.1,70.08,0.0,0.0,0.0,0.0,0.0
2018-01-15 20:00:00,3.5,80.71,0.0,0.0,0.0,0.0,0.0
2018-01-15 21:00:00,2.1,89.14,0.0,0.0,0.0,0.0,0.0
2018-01-15 22:00:00,1.6,93.73,0.0,0.0,0.0,0.0,0.0
2018-01-15 23:00:00,1.2,95.77,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:00:00,0.1,99.28,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:00:00,0.6,97.15,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:00:00,0.0,97.84,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:00:00,-0.3,99.27,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:00:00,-0.1,99.28,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:00:00,-1.2333333333333334,99.75666666666666,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:00:00,-1.7,99.27,0.0,0.0,0.0,0.0,0.0
2018-01-16 07:00:00,-1.8,99.26,2.57,320.0,0.0,0.0,0.0
2018-01-16 08:00:00,0.7,97.15,0.0,0.0,50.5,209.0,29.0
2018-01-16 09:00:00,2.9,84.82,0.0,0.0,187.0,403.5,82.0
2018-01-16 10:00:00,6.0,69.76,0.0,0.0,330.0,480.0,133.0
2018-01-16 11:00:00,8.1,62.18,0.0,0.0,304.0,207.5,198.0
2018-01-16 12:00:00,7.5,66.18,3.09,250.0,63.0,0.0,63.0
2018-01-16 13:00:00,6.1,64.92,3.6,310.0,79.5,0.0,79.5
2018-01-16 14:00:00,4.9,69.03,2.57,300.0,76.0,0.0,76.0
2018-01-16 15:00:00,4.8,66.05,3.09,300.0,55.5,0.0,55.5
2018-01-16 16:00:00,5.1,66.12,2.57,300.0,33.5,0.0,33.5
2018-01-16 17:00:00,4.2,69.9,5.14,310.0,14.5,0.0,14.5
2018-01-16 18:00:00,2.0,71.0,5.14,340.0,1.5,2.0,1.5
2018-01-16 19:00:00,1.2,68.74,4.63,350.0,0.0,0.0,0.0
2018-01-16 20:00:00,-0.05,80.1825,5.6575,327.5,0.0,0.0,0.0
2018-01-16 21:00:00,-1.2,85.39,5.656666666666666,336.6666666666667,0.0,0.0,0.0
2018-01-16 22:00:00,-2.05,86.80250000000002,5.4025,332.5,0.0,0.0,0.0
2018-01-16 23:00:00,-2.35,88.29749999999999,4.95125,332.5,0.0,0.0,0.0
2018-01-17 00:00:00,-3.0500000000000003,86.70166666666668,4.203333333333334,340.0,0.0,0.0,0.0
2018-01-17 01:00:00,-3.0666666666666664,81.32833333333333,4.716666666666668,325.0,0.0,0.0,0.0
2018-01-17 02:00:00,-4.62,83.72399999999998,4.936,320.0,0.0,0.0,0.0
2018-01-17 03:00:00,-5.5,87.46,5.145,325.0,0.0,0.0,0.0
2018-01-17 04:00:00,-5.971428571428571,79.30999999999997,5.365714285714286,332.85714285714283,0.0,0.0,0.0
2018-01-17 05:00:00,-6.6,71.98,4.12,310.0,0.0,0.0,0.0
2018-01-17 06:00:00,-8.2,68.8,6.69,320.0,0.0,0.0,0.0
2018-01-17 07:00:00,-9.133333333333333,71.65333333333334,4.116666666666667,316.6666666666667,0.0,0.0,0.0
2018-01-17 08:00:00,-9.5,64.66,5.14,320.0,72.5,446.5,28.0
2018-01-17 09:00:00,-8.95,61.165,6.1750000000000025,325.0,270.0,806.5,56.0
2018-01-17 10:00:00,-7.899999999999999,56.89333333333334,6.0,326.6666666666667,450.0,891.5,79.0
2018-01-17 11:00:00,-6.75,52.845,6.17,325.0,605.0,985.5,87.0
2018-01-17 12:00:00,-5.7333333333333325,52.72,5.1433333333333335,323.3333333333333,688.0,1008.0,95.5
2018-01-17 13:00:00,-4.1,50.67,6.69,340.0,700.5,1001.5,102.0
2018-01-17 14:00:00,-2.7,48.69,4.63,330.0,642.5,984.5,97.0
2018-01-17 15:00:00,-2.1,47.71,5.14,330.0,518.5,938.0,87.5
2018-01-17 16:00:00,-1.8,48.975,4.8900000000000015,315.0,341.0,843.0,69.0
2018-01-17 17:00:00,-1.9,45.89,4.63,330.0,138.0,607.5,42.5
2018-01-17 18:00:00,-2.3,48.81,4.63,330.0,6.5,67.5,6.0
2018-01-17 19:00:00,-3.5,51.68,3.09,320.0,0.0,0.0,0.0
2018-01-17 20:00:00,-3.6,52.91,4.63,340.0,0.0,0.0,0.0
2018-01-17 21:00:00,-4.4,55.74,3.09,310.0,0.0,0.0,0.0
2018-01-17 22:00:00,-4.7,57.02,3.09,300.0,0.0,0.0,0.0
2018-01-17 23:00:00,-4.9,59.78,5.14,350.0,0.0,0.0,0.0
2018-01-18 00:00:00,-5.4,60.61,4.12,350.0,0.0,0.0,0.0
2018-01-18 01:00:00,-6.0,62.94,3.09,350.0,0.0,0.0,0.0
2018-01-18 02:00:00,-6.2,62.89,4.12,350.0,0.0,0.0,0.0
2018-01-18 03:00:00,-6.5,63.84,2.06,320.0,0.0,0.0,0.0
2018-01-18 04:00:00,-7.6,68.94,3.09,310.0,0.0,0.0,0.0
2018-01-18 05:00:00,-7.7,72.91,1.54,290.0,0.0,0.0,0.0
2018-01-18 06:00:00,-8.3,77.64,0.0,0.0,0.0,0.0,0.0
2018-01-18 07:00:00,-9.2,86.02,0.0,0.0,0.0,0.0,0.0
2018-01-18 08:00:00,-6.8,71.94,2.06,350.0,70.5,414.5,28.5
2018-01-18 09:00:00,-4.9,60.75,1.54,340.0,261.5,773.5,55.5
2018-01-18 10:00:00,-2.7,54.9,0.0,0.0,447.0,902.5,70.5
2018-01-18 11:00:00,-0.1,43.92,2.06,320.0,589.5,963.5,81.0
2018-01-18 12:00:00,2.2,40.94,1.54,340.0,671.0,989.0,87.0
2018-01-18 13:00:00,3.8,35.98,2.57,290.0,684.5,987.5,91.5
2018-01-18 14:00:00,5.4,32.94,2.57,290.0,627.5,970.5,86.5
2018-01-18 15:00:00,6.2,29.96,2.57,330.0,506.5,925.0,78.0
2018-01-18 16:00:00,6.5,26.88,3.09,300.0,328.5,803.5,65.5
2018-01-18 17:00:00,5.1,29.86,1.54,300.0,128.0,558.0,41.0
2018-01-18 18:00:00,1.9,47.79,0.0,0.0,7.0,71.5,6.0
2018-01-18 19:00:00,-0.4,66.84,0.0,0.0,0.0,0.0,0.0
2018-01-18 20:00:00,-2.0,72.91,0.0,0.0,0.0,0.0,0.0
2018-01-18 21:00:00,-2.3,70.64,0.0,0.0,0.0,0.0,0.0
2018-01-18 22:00:00,-3.4,80.9,0.0,0.0,0.0,0.0,0.0
2018-01-18 23:00:00,-4.0,84.63,0.0,0.0,0.0,0.0,0.0
2018-01-19 00:00:00,-4.7,90.59,0.0,0.0,0.0,0.0,0.0
2018-01-19 01:00:00,-4.9,87.84,0.0,0.0,0.0,0.0,0.0
2018-01-19 02:00:00,-5.7,91.92,0.0,0.0,0.0,0.0,0.0
2018-01-19 03:00:00,-4.5,82.63,0.0,0.0,0.0,0.0,0.0
2018-01-19 04:00:00,-4.4,92.0,0.0,0.0,0.0,0.0,0.0
2018-01-19 05:00:00,-2.8,90.05,0.0,0.0,0.0,0.0,0.0
2018-01-19 06:00:00,-2.8,94.2,0.0,0.0,0.0,0.0,0.0
2018-01-19 07:00:00,-3.9,94.15,0.0,0.0,0.0,0.0,0.0
2018-01-19 08:00:00,0.7,85.81,0.0,0.0,70.5,433.0,26.5
2018-01-19 09:00:00,3.2,72.83,0.0,0.0,259.5,788.0,48.5
2018-01-19 10:00:00,7.0,53.88,0.0,0.0,424.5,848.0,70.5
2018-01-19 11:00:00,11.1,43.98,0.0,0.0,541.5,855.0,88.5
2018-01-19 12:00:00,18.4,21.04,0.0,0.0,621.0,876.0,100.5
2018-01-19 13:00:00,15.8,27.95,1.54,260.0,665.5,984.5,71.5
2018-01-19 14:00:00,17.2,25.01,2.06,230.0,609.5,962.5,70.5
2018-01-19 15:00:00,17.1,24.98,2.57,240.0,467.0,813.5,84.5
2018-01-19 16:00:00,16.7,23.95,1.54,230.0,252.5,467.5,98.0
2018-01-19 17:00:00,15.6,26.08,0.0,0.0,107.0,382.0,49.5
2018-01-19 18:00:00,10.75,35.23999999999999,0.77,100.0,6.5,58.5,5.5
2018-01-19 19:00:00,9.7,31.65522699530161,0.0,0.0,0.0,0.0,0.0
2018-01-19 20:00:00,8.4,48.106437793905926,0.0,0.0,0.0,0.0,0.0
2018-01-19 21:00:00,5.5,78.16,0.0,0.0,0.0,0.0,0.0
2018-01-19 22:00:00,4.6,79.14,0.0,0.0,0.0,0.0,0.0
2018-01-19 23:00:00,4.4,83.79,0.0,0.0,0.0,0.0,0.0
2018-01-20 00:00:00,3.9,89.29,0.0,0.0,0.0,0.0,0.0
2018-01-20 01:00:00,4.0,84.94,0.0,0.0,0.0,0.0,0.0
2018-01-20 02:00:00,4.5,88.08,0.0,0.0,0.0,0.0,0.0
2018-01-20 03:00:00,6.2,84.0,1.54,120.0,0.0,0.0,0.0
2018-01-20 04:00:00,6.9,84.09,0.0,0.0,0.0,0.0,0.0
2018-01-20 05:00:00,7.3,78.99,0.0,0.0,0.0,0.0,0.0
2018-01-20 06:00:00,7.6,76.85,0.0,0.0,0.0,0.0,0.0
2018-01-20 07:00:00,8.0,75.84,0.0,0.0,0.0,0.0,0.0
2018-01-20 08:00:00,8.4,69.76,0.0,0.0,61.0,291.5,29.5
2018-01-20 09:00:00,9.4,62.05,0.0,0.0,123.5,202.5,78.0
2018-01-20 10:00:00,10.7,54.11,0.0,0.0,137.5,1.0,137.0
2018-01-20 11:00:00,13.4,44.02,0.0,0.0,315.0,182.5,215.0
2018-01-20 12:00:00,17.4,33.1,3.6,180.0,578.0,751.5,130.0
2018-01-20 13:00:00,17.9,35.97,2.06,100.0,602.0,805.0,113.0
2018-01-20 14:00:00,19.2,36.1,1.54,210.0,552.5,793.5,106.0
2018-01-20 15:00:00,19.5,36.96,2.57,180.0,432.0,701.0,99.0
2018-01-20 16:00:00,19.4,37.97,0.0,0.0,303.0,719.5,63.0
2018-01-20 17:00:00,17.6,44.01,0.0,0.0,124.0,494.0,41.5
2018-01-20 18:00:00,14.7,57.13,0.0,0.0,7.5,60.0,6.5
2018-01-20 19:00:00,11.0,75.83,0.0,0.0,0.0,0.0,0.0
2018-01-20 20:00:00,9.7,79.91,0.0,0.0,0.0,0.0,0.0
2018-01-20 21:00:00,8.9,83.75,0.0,0.0,0.0,0.0,0.0
2018-01-20 22:00:00,8.6,83.13,0.0,0.0,0.0,0.0,0.0
2018-01-20 23:00:00,7.0,92.7,0.0,0.0,0.0,0.0,0.0
2018-01-21 00:00:00,6.9,93.99,0.0,0.0,0.0,0.0,0.0
2018-01-21 01:00:00,7.0,97.29,0.0,0.0,0.0,0.0,0.0
2018-01-21 02:00:00,6.7,95.29,0.0,0.0,0.0,0.0,0.0
2018-01-21 03:00:00,5.9,97.27,0.0,0.0,0.0,0.0,0.0
2018-01-21 04:00:00,5.4,99.31,0.0,0.0,0.0,0.0,0.0
2018-01-21 05:00:00,6.7,95.95,1.54,30.0,0.0,0.0,0.0
2018-01-21 06:00:00,7.2,92.08,0.0,0.0,0.0,0.0,0.0
2018-01-21 07:00:00,8.0,92.13,0.0,0.0,0.0,0.0,0.0
2018-01-21 08:00:00,9.8,89.77,2.06,310.0,64.5,345.0,27.5
2018-01-21 09:00:00,8.7,75.96,2.06,40.0,242.0,693.5,53.0
2018-01-21 10:00:00,11.1,69.35,0.0,0.0,416.5,830.5,64.5
2018-01-21 11:00:00,13.9,61.84,1.54,100.0,550.0,894.0,71.5
2018-01-21 12:00:00,15.8,55.1,1.54,100.0,627.5,923.0,74.5
2018-01-21 13:00:00,19.6,43.98,2.06,110.0,640.0,928.0,74.0
2018-01-21 14:00:00,19.6,47.41,4.12,100.0,588.0,909.5,72.0
2018-01-21 15:00:00,20.3,45.09,3.09,110.0,475.5,861.5,67.5
2018-01-21 16:00:00,20.6,44.26,3.09,120.0,315.5,764.0,58.5
2018-01-21 17:00:00,19.0,48.54,0.0,0.0,128.0,515.5,39.0
2018-01-21 18:00:00,17.6,51.92,0.0,0.0,7.0,59.5,5.5
2018-01-21 19:00:00,15.7,67.97,0.0,0.0,0.0,0.0,0.0
2018-01-21 20:00:00,14.3,70.95,0.0,0.0,0.0,0.0,0.0
2018-01-21 21:00:00,14.4,70.97,3.6,140.0,0.0,0.0,0.0
2018-01-21 22:00:00,14.3,70.0,2.57,130.0,0.0,0.0,0.0
2018-01-21 23:00:00,14.8,66.87,0.0,0.0,0.0,0.0,0.0
2018-01-22 00:00:00,13.6,72.75,0.0,0.0,0.0,0.0,0.0
2018-01-22 01:00:00,12.5,78.17,0.0,0.0,0.0,0.0,0.0
2018-01-22 02:00:00,13.8,67.11,0.0,0.0,0.0,0.0,0.0
2018-01-22 03:00:00,11.0,85.72,1.54,360.0,0.0,0.0,0.0
2018-01-22 04:00:00,11.8,80.75,3.09,40.0,0.0,0.0,0.0
2018-01-22 05:00:00,11.7,79.11,2.06,70.0,0.0,0.0,0.0
2018-01-22 06:00:00,11.3,81.79,1.54,360.0,0.0,0.0,0.0
2018-01-22 07:00:00,11.3,85.75,1.54,360.0,0.0,0.0,0.0
2018-01-22 08:00:00,12.0,81.88,1.54,90.0,5.5,0.0,5.5
2018-01-22 09:00:00,15.0,77.01,2.57,100.0,16.5,0.0,16.5
2018-01-22 10:00:00,16.75,69.345,2.315,100.0,77.0,0.0,77.0
2018-01-22 11:00:00,17.2,70.05746722080964,4.6,140.0,132.0,0.0,132.0
2018-01-22 12:00:00,18.0,75.055,2.83,115.0,122.5,0.0,122.5
2018-01-22 13:00:00,21.0,77.96000000000002,4.375,160.0,79.0,0.0,79.0
2018-01-22 14:00:00,20.2,77.33000000000001,3.09,120.0,32.5,0.0,32.5
2018-01-22 15:00:00,19.5,88.35000000000002,4.041428571428571,152.85714285714286,23.0,0.0,23.0
2018-01-22 16:00:00,17.083333333333332,88.29233845732729,2.57,214.28571428571428,19.5,0.0,19.5
2018-01-22 17:00:00,16.533333333333335,89.69259420332115,1.646,104.0,21.0,0.0,21.0
2018-01-22 18:00:00,17.9625,100.0,1.5412499999999998,127.5,2.5,5.0,2.5
2018-01-22 19:00:00,16.357142857142858,89.6696696200676,1.415,110.0,0.0,0.0,0.0
2018-01-22 20:00:00,19.316666666666666,100.0,1.2,100.0,0.0,0.0,0.0
2018-01-22 21:00:00,18.177777777777774,100.0,0.5133333333333333,57.77777777777778,0.0,0.0,0.0
2018-01-22 22:00:00,16.599999999999998,87.96553417205489,2.06,133.33333333333334,0.0,0.0,0.0
2018-01-22 23:00:00,16.95,90.30796894730528,2.5733333333333337,230.0,0.0,0.0,0.0
2018-01-23 00:00:00,18.75,96.075,3.86,270.0,0.0,0.0,0.0
2018-01-23 01:00:00,17.0,76.0075,2.57,280.0,0.0,0.0,0.0
2018-01-23 02:00:00,16.1,55.94,2.06,270.0,0.0,0.0,0.0
2018-01-23 03:00:00,15.2,56.09,1.54,270.0,0.0,0.0,0.0
2018-01-23 04:00:00,14.5,55.9,1.54,250.0,0.0,0.0,0.0
2018-01-23 05:00:00,11.9,68.09,0.0,0.0,0.0,0.0,0.0
2018-01-23 06:00:00,10.6,83.95,0.0,0.0,0.0,0.0,0.0
2018-01-23 07:00:00,11.1,81.76,0.0,0.0,0.0,0.0,0.0
2018-01-23 08:00:00,9.0,61.51,2.06,230.0,72.5,409.5,27.0
2018-01-23 09:00:00,9.0,61.51,3.6,280.0,264.0,781.0,49.0
2018-01-23 10:00:00,11.0,53.81,2.57,290.0,444.5,902.0,58.5
2018-01-23 11:00:00,13.0,50.65,3.09,280.0,583.0,959.0,65.0
2018-01-23 12:00:00,14.0,47.46,3.6,250.0,663.5,984.5,68.0
2018-01-23 13:00:00,14.0,47.46,5.14,280.0,678.0,988.5,69.0
2018-01-23 14:00:00,15.0,44.49,4.12,240.0,624.5,972.0,67.0
2018-01-23 15:00:00,14.7,46.66,2.57,280.0,508.0,929.5,61.5
2018-01-23 16:00:00,13.7,41.95,2.57,270.0,341.5,840.5,53.5
2018-01-23 17:00:00,12.9,43.87,2.57,270.0,148.5,632.0,38.5
2018-01-23 18:00:00,11.6,46.09,3.09,290.0,10.5,101.0,8.0
2018-01-23 19:00:00,9.7,51.55,1.54,300.0,0.0,0.0,0.0
2018-01-23 20:00:00,9.4,54.15,1.54,320.0,0.0,0.0,0.0
2018-01-23 21:00:00,8.4,58.35,0.0,0.0,0.0,0.0,0.0
2018-01-23 22:00:00,7.7,61.63,2.06,300.0,0.0,0.0,0.0
2018-01-23 23:00:00,12.0,68.11,1.54,300.0,0.0,0.0,0.0
2018-01-24 00:00:00,10.8,73.23,3.09,340.0,0.0,0.0,0.0
2018-01-24 01:00:00,11.4,68.93,4.12,360.0,0.0,0.0,0.0
2018-01-24 02:00:00,10.1,72.09,3.09,350.0,0.0,0.0,0.0
2018-01-24 03:00:00,9.3,75.02,2.57,340.0,0.0,0.0,0.0
2018-01-24 04:00:00,9.4,77.15,1.54,300.0,0.0,0.0,0.0
2018-01-24 05:00:00,8.0,80.21,1.54,250.0,0.0,0.0,0.0
2018-01-24 06:00:00,7.6,90.22,0.0,0.0,0.0,0.0,0.0
2018-01-24 07:00:00,8.7,90.3,2.57,290.0,0.0,0.0,0.0
2018-01-24 08:00:00,1.0,86.48,1.54,300.0,70.5,359.5,31.0
2018-01-24 09:00:00,2.0,80.49,2.06,310.0,262.0,733.0,58.0
2018-01-24 10:00:00,8.0,56.99,2.06,305.0,447.5,879.0,69.0
2018-01-24 11:00:00,9.0,53.26,3.6,340.0,539.5,794.0,109.0
2018-01-24 12:00:00,11.0,50.08,3.6,320.0,658.0,938.5,87.0
2018-01-24 13:00:00,14.0,38.27,5.14,310.0,652.5,887.5,102.5
2018-01-24 14:00:00,14.0,35.58,4.12,300.0,501.5,548.0,185.5
2018-01-24 15:00:00,15.0,33.35,3.6,320.0,420.5,594.0,132.0
2018-01-24 16:00:00,13.05,27.45167652791273,5.1,320.0,223.5,281.5,123.0
2018-01-24 17:00:00,11.1,33.385329063715034,2.6,320.0,99.5,209.5,61.5
2018-01-24 18:00:00,10.0,34.43387198090673,2.1,320.0,6.5,26.5,5.5
2018-01-24 19:00:00,8.9,39.146336169700334,2.1,315.0,0.0,0.0,0.0
2018-01-24 20:00:00,5.0,55.490552732077205,1.5,270.0,0.0,0.0,0.0
2018-01-24 21:00:00,1.7,70.07142862628591,1.5,260.0,0.0,0.0,0.0
2018-01-24 22:00:00,2.5,65.01034963062082,0.75,260.0,0.0,0.0,0.0
2018-01-24 23:00:00,2.8,62.111594305696535,0.0,290.0,0.0,0.0,0.0
2018-01-25 00:00:00,2.8,59.03817509231134,2.1,320.0,0.0,0.0,0.0
2018-01-25 01:00:00,1.95,62.85384590846607,1.8,315.0,0.0,0.0,0.0
2018-01-25 02:00:00,0.0,75.94911641545097,0.0,262.5,0.0,0.0,0.0
2018-01-25 03:00:00,-0.6,75.85593895764035,1.5,210.0,0.0,0.0,0.0
2018-01-25 04:00:00,-1.15,77.75655038300633,0.75,210.0,0.0,0.0,0.0
2018-01-25 05:00:00,-2.8,87.34277759803206,0.0,105.0,0.0,0.0,0.0
2018-01-25 06:00:00,0.0,80.19,0.0,0.0,0.0,0.0,0.0
2018-01-25 07:00:00,0.0,80.19,0.0,0.0,0.0,0.0,0.0
2018-01-25 08:00:00,0.0,92.96,0.0,0.0,76.0,417.5,29.0
2018-01-25 09:00:00,3.0,80.63,0.0,0.0,254.5,702.5,58.5
2018-01-25 10:00:00,7.0,61.02,0.0,0.0,404.5,721.0,91.5
2018-01-25 11:00:00,10.0,49.8,1.54,40.0,535.5,770.5,113.5
2018-01-25 12:00:00,14.0,38.27,2.57,30.0,662.0,936.0,89.5
2018-01-25 13:00:00,15.0,35.88,2.57,50.0,693.5,990.5,76.5
2018-01-25 14:00:00,14.0,35.58,0.0,0.0,635.0,957.5,79.5
2018-01-25 15:00:00,14.0,33.05,0.0,0.0,521.5,921.5,72.0
2018-01-25 16:00:00,14.0,28.48,0.0,0.0,352.5,828.5,62.5
2018-01-25 17:00:00,14.0,28.48,0.0,0.0,148.0,569.5,46.0
2018-01-25 18:00:00,12.0,34.97,0.0,0.0,10.5,73.5,8.0
2018-01-25 19:00:00,10.0,49.8,0.0,0.0,0.0,0.0,0.0
2018-01-25 20:00:00,8.0,56.99,0.0,0.0,0.0,0.0,0.0
2018-01-25 21:00:00,7.0,65.6,0.0,0.0,0.0,0.0,0.0
2018-01-25 22:00:00,6.0,75.5,0.0,0.0,0.0,0.0,0.0
2018-01-25 23:00:00,5.8,93.94,0.0,0.0,0.0,0.0,0.0
2018-01-26 00:00:00,6.3,79.97,0.0,0.0,0.0,0.0,0.0
2018-01-26 01:00:00,6.425,79.97,0.0,0.0,0.0,0.0,0.0
2018-01-26 02:00:00,5.8,78.2,1.54,40.0,0.0,0.0,0.0
2018-01-26 03:00:00,5.4,74.85333333333334,1.8866666666666667,36.66666666666666,0.0,0.0,0.0
2018-01-26 04:00:00,4.95,73.715,1.8,35.0,0.0,0.0,0.0
2018-01-26 05:00:00,4.4,73.06,2.06,50.0,0.0,0.0,0.0
2018-01-26 06:00:00,4.1,56.46,2.57,40.0,0.0,0.0,0.0
2018-01-26 07:00:00,3.0,64.66,2.57,40.0,0.0,0.0,0.0
2018-01-26 08:00:00,6.0,60.77,3.6,80.0,41.5,113.0,32.5
2018-01-26 09:00:00,8.0,52.98,4.63,100.0,122.5,95.0,98.0
2018-01-26 10:00:00,10.0,49.8,4.63,110.0,228.5,109.0,179.5
2018-01-26 11:00:00,13.0,47.17,3.09,90.0,430.5,406.0,207.5
2018-01-26 12:00:00,15.0,47.75,3.09,90.0,393.0,188.0,277.0
2018-01-26 13:00:00,15.0,51.21,4.63,110.0,519.0,441.0,242.5
2018-01-26 14:00:00,17.0,45.07,5.14,100.0,431.0,315.0,246.5
2018-01-26 15:00:00,17.0,48.31,4.63,80.0,373.0,380.5,183.5
2018-01-26 16:00:00,17.2,47.05,3.6,70.0,238.0,303.5,130.5
2018-01-26 17:00:00,16.0,49.04,3.6,80.0,87.0,106.0,66.5
2018-01-26 18:00:00,15.0,53.02,2.06,90.0,6.5,9.0,6.0
2018-01-26 19:00:00,15.0,56.03,1.54,60.0,0.0,0.0,0.0
2018-01-26 20:00:00,15.4,56.92,3.6,110.0,0.0,0.0,0.0
2018-01-26 21:00:00,15.5,58.12,3.6,110.0,0.0,0.0,0.0
2018-01-26 22:00:00,15.3,60.09,3.09,100.0,0.0,0.0,0.0
2018-01-26 23:00:00,14.9,63.79,3.09,100.0,0.0,0.0,0.0
2018-01-27 00:00:00,14.6,65.92,2.57,90.0,0.0,0.0,0.0
2018-01-27 01:00:00,14.8,69.16,4.63,100.0,0.0,0.0,0.0
2018-01-27 02:00:00,14.8,71.05,3.09,90.0,0.0,0.0,0.0
2018-01-27 03:00:00,14.7,72.96,4.63,110.0,0.0,0.0,0.0
2018-01-27 04:00:00,14.233333333333334,79.31333333333333,3.6033333333333335,103.33333333333331,0.0,0.0,0.0
2018-01-27 05:00:00,13.8,83.21,3.6,80.0,0.0,0.0,0.0
2018-01-27 06:00:00,13.7,83.2,3.6,90.0,0.0,0.0,0.0
2018-01-27 07:00:00,13.325,85.85499999999998,3.085,92.5,0.0,0.0,0.0
2018-01-27 08:00:00,13.566666666666668,84.89,2.9133333333333336,93.33333333333331,15.0,2.5,15.0
2018-01-27 09:00:00,14.3,82.45,3.085,100.0,75.0,14.5,71.0
2018-01-27 10:00:00,14.95,81.725,3.09,110.0,151.5,16.5,144.5
2018-01-27 11:00:00,15.15,85.35,2.83,95.0,97.0,0.0,97.0
2018-01-27 12:00:00,16.1,78.2,2.57,70.0,145.0,2.0,144.0
2018-01-27 13:00:00,16.7,75.77,2.06,50.0,128.0,0.5,127.5
2018-01-27 14:00:00,17.7,72.07,2.57,90.0,226.5,44.5,200.5
2018-01-27 15:00:00,17.4,73.93,2.06,50.0,146.0,6.0,143.0
2018-01-27 16:00:00,17.2,75.86,1.54,50.0,83.5,0.0,83.5
2018-01-27 17:00:00,16.4,77.74,2.06,70.0,34.5,0.0,34.5
2018-01-27 18:00:00,15.0,83.91,0.0,0.0,4.0,3.5,4.0
2018-01-27 19:00:00,14.2,90.11,2.06,50.0,0.0,0.0,0.0
2018-01-27 20:00:00,14.78,89.48200000000001,1.7480000000000002,56.0,0.0,0.0,0.0
2018-01-27 21:00:00,14.04,99.236,0.0,0.0,0.0,0.0,0.0
2018-01-27 22:00:00,14.75,95.16,2.96,87.5,0.0,0.0,0.0
2018-01-27 23:00:00,15.05,93.75,5.654999999999999,125.0,0.0,0.0,0.0
2018-01-28 00:00:00,14.9,96.2,2.57,120.0,0.0,0.0,0.0
2018-01-28 01:00:00,14.8,96.875,2.57,125.0,0.0,0.0,0.0
2018-01-28 02:00:00,14.4,100.0,2.57,90.0,0.0,0.0,0.0
2018-01-28 03:00:00,14.833333333333336,100.0,1.7133333333333336,70.0,0.0,0.0,0.0
2018-01-28 04:00:00,14.275,91.58879921246044,1.8000000000000005,42.5,0.0,0.0,0.0
2018-01-28 05:00:00,14.05,100.0,2.228333333333333,143.33333333333334,0.0,0.0,0.0
2018-01-28 06:00:00,14.828571428571427,100.0,3.3071428571428574,42.857142857142854,0.0,0.0,0.0
2018-01-28 07:00:00,14.985714285714286,100.0,3.6014285714285714,54.28571428571429,0.0,0.0,0.0
2018-01-28 08:00:00,15.0,100.0,2.83,52.5,8.0,4.0,8.0
